zone;day;week;climatic_year;ror_hydro_gen
poland;342;342;2015;3.286
poland;342;342;2016;4.004
poland;342;342;2017;4.253
poland;343;343;1982;2.317
poland;343;343;1983;1.925
poland;343;343;1984;3.029
poland;343;343;1985;3.665
poland;343;343;1986;2.431
poland;343;343;1987;2.854
poland;343;343;1988;2.835
poland;343;343;1989;3.271
poland;343;343;1990;3.816
poland;343;343;1991;2.585
poland;343;343;1992;4.483
poland;343;343;1993;3.15
poland;343;343;1994;3.916
poland;343;343;1995;3.432
poland;343;343;1996;2.315
poland;343;343;1997;3.507
poland;343;343;1998;2.574
poland;343;343;1999;4.401
poland;343;343;2000;2.681
poland;343;343;2001;2.106
poland;343;343;2002;2.624
poland;343;343;2003;3.395
poland;343;343;2004;6.534
poland;343;343;2005;3.213
poland;343;343;2006;5.971
poland;343;343;2007;5.55
poland;343;343;2008;6.171
poland;343;343;2009;3.961
poland;343;343;2010;4.327
poland;343;343;2011;2.576
poland;343;343;2012;2.519
poland;343;343;2013;3.858
poland;343;343;2014;2.664
poland;343;343;2015;3.164
poland;343;343;2016;3.964
poland;343;343;2017;3.949
poland;344;344;1982;2.445
poland;344;344;1983;1.964
poland;344;344;1984;2.939
poland;344;344;1985;3.911
poland;344;344;1986;2.412
poland;344;344;1987;2.913
poland;344;344;1988;2.661
poland;344;344;1989;3.208
poland;344;344;1990;3.461
poland;344;344;1991;2.535
poland;344;344;1992;4.639
poland;344;344;1993;3.503
poland;344;344;1994;4.078
poland;344;344;1995;3.384
poland;344;344;1996;2.336
poland;344;344;1997;3.15
poland;344;344;1998;2.511
poland;344;344;1999;4.204
poland;344;344;2000;2.661
poland;344;344;2001;2.052
poland;344;344;2002;2.537
poland;344;344;2003;3.452
poland;344;344;2004;6.514
poland;344;344;2005;3.109
poland;344;344;2006;5.431
poland;344;344;2007;5.65
poland;344;344;2008;6.414
poland;344;344;2009;3.988
poland;344;344;2010;4.701
poland;344;344;2011;2.65
poland;344;344;2012;2.408
poland;344;344;2013;3.992
poland;344;344;2014;2.611
poland;344;344;2015;3.066
poland;344;344;2016;4.496
poland;344;344;2017;4.049
poland;345;345;1982;2.703
poland;345;345;1983;1.966
poland;345;345;1984;2.931
poland;345;345;1985;3.957
poland;345;345;1986;2.423
poland;345;345;1987;2.743
poland;345;345;1988;2.713
poland;345;345;1989;3.144
poland;345;345;1990;3.21
poland;345;345;1991;2.492
poland;345;345;1992;4.892
poland;345;345;1993;3.271
poland;345;345;1994;4.227
poland;345;345;1995;3.302
poland;345;345;1996;2.348
poland;345;345;1997;2.969
poland;345;345;1998;2.454
poland;345;345;1999;4.309
poland;345;345;2000;3.056
poland;345;345;2001;2.016
poland;345;345;2002;2.462
poland;345;345;2003;3.384
poland;345;345;2004;6.516
poland;345;345;2005;2.788
poland;345;345;2006;5.316
poland;345;345;2007;5.561
poland;345;345;2008;6.492
poland;345;345;2009;4.126
poland;345;345;2010;4.5
poland;345;345;2011;2.651
poland;345;345;2012;2.41
poland;345;345;2013;4.031
poland;345;345;2014;2.661
poland;345;345;2015;2.944
poland;345;345;2016;4.502
poland;345;345;2017;4.586
poland;346;346;1982;2.869
poland;346;346;1983;1.906
poland;346;346;1984;2.942
poland;346;346;1985;3.933
poland;346;346;1986;2.344
poland;346;346;1987;2.722
poland;346;346;1988;2.653
poland;346;346;1989;3.119
poland;346;346;1990;3.066
poland;346;346;1991;2.47
poland;346;346;1992;5.181
poland;346;346;1993;3.707
poland;346;346;1994;4.446
poland;346;346;1995;3.451
poland;346;346;1996;2.352
poland;346;346;1997;2.904
poland;346;346;1998;2.354
poland;346;346;1999;4.312
poland;346;346;2000;3.048
poland;346;346;2001;1.941
poland;346;346;2002;2.375
poland;346;346;2003;3.309
poland;346;346;2004;6.423
poland;346;346;2005;2.618
poland;346;346;2006;4.911
poland;346;346;2007;5.025
poland;346;346;2008;6.373
poland;346;346;2009;4.213
poland;346;346;2010;5.266
poland;346;346;2011;2.637
poland;346;346;2012;2.348
poland;346;346;2013;3.985
poland;346;346;2014;2.643
poland;346;346;2015;2.79
poland;346;346;2016;4.752
poland;346;346;2017;4.104
poland;347;347;1982;2.966
poland;347;347;1983;1.878
poland;347;347;1984;2.985
poland;347;347;1985;4.055
poland;347;347;1986;2.406
poland;347;347;1987;2.646
poland;347;347;1988;2.579
poland;347;347;1989;3.108
poland;347;347;1990;2.958
poland;347;347;1991;2.434
poland;347;347;1992;5.176
poland;347;347;1993;3.468
poland;347;347;1994;4.859
poland;347;347;1995;3.44
poland;347;347;1996;2.344
poland;347;347;1997;1.91
poland;347;347;1998;2.284
poland;347;347;1999;5.023
poland;347;347;2000;3.013
poland;347;347;2001;1.931
poland;347;347;2002;2.302
poland;347;347;2003;3.213
poland;347;347;2004;6.188
poland;347;347;2005;2.777
poland;347;347;2006;4.589
poland;347;347;2007;4.99
poland;347;347;2008;5.673
poland;347;347;2009;4.28
poland;347;347;2010;5.603
poland;347;347;2011;2.676
poland;347;347;2012;2.412
poland;347;347;2013;4.136
poland;347;347;2014;2.684
poland;347;347;2015;2.566
poland;347;347;2016;5.231
poland;347;347;2017;5.111
poland;348;348;1982;3.125
poland;348;348;1983;1.87
poland;348;348;1984;3.07
poland;348;348;1985;4.057
poland;348;348;1986;2.422
poland;348;348;1987;2.577
poland;348;348;1988;2.587
poland;348;348;1989;3.143
poland;348;348;1990;3.209
poland;348;348;1991;2.398
poland;348;348;1992;4.196
poland;348;348;1993;3.434
poland;348;348;1994;5.175
poland;348;348;1995;3.42
poland;348;348;1996;2.331
poland;348;348;1997;1.746
poland;348;348;1998;3.49
poland;348;348;1999;5.049
poland;348;348;2000;3.232
poland;348;348;2001;1.913
poland;348;348;2002;2.237
poland;348;348;2003;3.159
poland;348;348;2004;5.825
poland;348;348;2005;2.637
poland;348;348;2006;4.529
poland;348;348;2007;5.062
poland;348;348;2008;5.567
poland;348;348;2009;4.288
poland;348;348;2010;5.764
poland;348;348;2011;2.678
poland;348;348;2012;2.403
poland;348;348;2013;4.103
poland;348;348;2014;2.835
poland;348;348;2015;2.719
poland;348;348;2016;5.149
poland;348;348;2017;5.557
poland;349;349;1982;3.158
poland;349;349;1983;1.864
poland;349;349;1984;3.151
poland;349;349;1985;3.783
poland;349;349;1986;2.443
poland;349;349;1987;2.537
poland;349;349;1988;2.765
poland;349;349;1989;3.14
poland;349;349;1990;3.42
poland;349;349;1991;2.592
poland;349;349;1992;4.208
poland;349;349;1993;3.069
poland;349;349;1994;5.175
poland;349;349;1995;3.374
poland;349;349;1996;2.137
poland;349;349;1997;2.032
poland;349;349;1998;3.848
poland;349;349;1999;5.189
poland;349;349;2000;3.248
poland;349;349;2001;1.899
poland;349;349;2002;2.161
poland;349;349;2003;3.843
poland;349;349;2004;5.547
poland;349;349;2005;2.453
poland;349;349;2006;4.802
poland;349;349;2007;5.072
poland;349;349;2008;5.554
poland;349;349;2009;4.184
poland;349;349;2010;5.866
poland;349;349;2011;2.678
poland;349;349;2012;2.402
poland;349;349;2013;3.889
poland;349;349;2014;2.962
poland;349;349;2015;2.715
poland;349;349;2016;5.542
poland;349;349;2017;5.636
poland;350;350;1982;3.113
poland;350;350;1983;1.862
poland;350;350;1984;3.171
poland;350;350;1985;3.572
poland;350;350;1986;2.352
poland;350;350;1987;2.481
poland;350;350;1988;2.865
poland;350;350;1989;3.746
poland;350;350;1990;3.38
poland;350;350;1991;2.479
poland;350;350;1992;4.278
poland;350;350;1993;2.97
poland;350;350;1994;5.247
poland;350;350;1995;3.335
poland;350;350;1996;2.174
poland;350;350;1997;2.577
poland;350;350;1998;4.095
poland;350;350;1999;5.222
poland;350;350;2000;3.132
poland;350;350;2001;1.882
poland;350;350;2002;2.091
poland;350;350;2003;3.893
poland;350;350;2004;5.322
poland;350;350;2005;2.619
poland;350;350;2006;5.006
poland;350;350;2007;5.037
poland;350;350;2008;5.546
poland;350;350;2009;4.117
poland;350;350;2010;5.708
poland;350;350;2011;2.768
poland;350;350;2012;2.306
poland;350;350;2013;3.985
poland;350;350;2014;2.88
poland;350;350;2015;2.804
poland;350;350;2016;5.76
poland;350;350;2017;5.994
poland;351;351;1982;3.1
poland;351;351;1983;1.863
poland;351;351;1984;3.137
poland;351;351;1985;3.831
poland;351;351;1986;2.485
poland;351;351;1987;2.422
poland;351;351;1988;2.712
poland;351;351;1989;3.499
poland;351;351;1990;3.359
poland;351;351;1991;2.418
poland;351;351;1992;4.176
poland;351;351;1993;3.119
poland;351;351;1994;5.391
poland;351;351;1995;3.289
poland;351;351;1996;2.124
poland;351;351;1997;3.033
poland;351;351;1998;4.448
poland;351;351;1999;4.979
poland;351;351;2000;3.212
poland;351;351;2001;1.871
poland;351;351;2002;2.109
poland;351;351;2003;3.906
poland;351;351;2004;5.098
poland;351;351;2005;3.637
poland;351;351;2006;5.133
poland;351;351;2007;4.933
poland;351;351;2008;5.486
poland;351;351;2009;4.105
poland;351;351;2010;5.544
poland;351;351;2011;2.907
poland;351;351;2012;2.464
poland;351;351;2013;4.142
poland;351;351;2014;2.963
poland;351;351;2015;2.835
poland;351;351;2016;5.719
poland;351;351;2017;6.005
poland;352;352;1982;3.179
poland;352;352;1983;1.825
poland;352;352;1984;3.086
poland;352;352;1985;3.96
poland;352;352;1986;2.369
poland;352;352;1987;2.615
poland;352;352;1988;2.591
poland;352;352;1989;3.409
poland;352;352;1990;3.222
poland;352;352;1991;2.342
poland;352;352;1992;4.228
poland;352;352;1993;3.166
poland;352;352;1994;5.596
poland;352;352;1995;3.237
poland;352;352;1996;2.187
poland;352;352;1997;3.295
poland;352;352;1998;4.798
poland;352;352;1999;4.883
poland;352;352;2000;3.47
poland;352;352;2001;1.856
poland;352;352;2002;2.061
poland;352;352;2003;3.843
poland;352;352;2004;4.822
poland;352;352;2005;3.387
poland;352;352;2006;5.122
poland;352;352;2007;4.787
poland;352;352;2008;5.377
poland;352;352;2009;4.069
poland;352;352;2010;5.341
poland;352;352;2011;3.048
poland;352;352;2012;2.407
poland;352;352;2013;4.144
poland;352;352;2014;2.948
poland;352;352;2015;2.703
poland;352;352;2016;5.719
poland;352;352;2017;6.103
poland;353;353;1982;3.657
poland;353;353;1983;1.74
poland;353;353;1984;3.031
poland;353;353;1985;3.799
poland;353;353;1986;2.465
poland;353;353;1987;2.326
poland;353;353;1988;2.456
poland;353;353;1989;4.005
poland;353;353;1990;3.06
poland;353;353;1991;2.384
poland;353;353;1992;4.551
poland;353;353;1993;3.205
poland;353;353;1994;5.559
poland;353;353;1995;3.197
poland;353;353;1996;2.268
poland;353;353;1997;3.391
poland;353;353;1998;5.202
poland;353;353;1999;4.693
poland;353;353;2000;3.483
poland;353;353;2001;1.713
poland;353;353;2002;1.995
poland;353;353;2003;4.024
poland;353;353;2004;4.396
poland;353;353;2005;2.912
poland;353;353;2006;5.121
poland;353;353;2007;4.563
poland;353;353;2008;5.137
poland;353;353;2009;3.987
poland;353;353;2010;5.191
poland;353;353;2011;3.042
poland;353;353;2012;2.349
poland;353;353;2013;4.095
poland;353;353;2014;2.959
poland;353;353;2015;2.927
poland;353;353;2016;5.655
poland;353;353;2017;6.217
poland;354;354;1982;3.934
poland;354;354;1983;2.117
poland;354;354;1984;3.063
poland;354;354;1985;3.75
poland;354;354;1986;2.912
poland;354;354;1987;3.139
poland;354;354;1988;2.418
poland;354;354;1989;4.282
poland;354;354;1990;2.909
poland;354;354;1991;2.476
poland;354;354;1992;4.844
poland;354;354;1993;3.198
poland;354;354;1994;5.478
poland;354;354;1995;3.163
poland;354;354;1996;2.148
poland;354;354;1997;3.374
poland;354;354;1998;5.789
poland;354;354;1999;4.49
poland;354;354;2000;3.364
poland;354;354;2001;1.808
poland;354;354;2002;1.947
poland;354;354;2003;3.683
poland;354;354;2004;4.095
poland;354;354;2005;2.525
poland;354;354;2006;4.98
poland;354;354;2007;4.518
poland;354;354;2008;4.764
poland;354;354;2009;3.929
poland;354;354;2010;5.033
poland;354;354;2011;3.151
poland;354;354;2012;2.229
poland;354;354;2013;3.956
poland;354;354;2014;2.934
poland;354;354;2015;2.807
poland;354;354;2016;5.358
poland;354;354;2017;6.241
poland;355;355;1982;3.854
poland;355;355;1983;2.55
poland;355;355;1984;2.958
poland;355;355;1985;3.876
poland;355;355;1986;2.9
poland;355;355;1987;3.341
poland;355;355;1988;2.503
poland;355;355;1989;4.162
poland;355;355;1990;2.68
poland;355;355;1991;2.562
poland;355;355;1992;4.984
poland;355;355;1993;3.166
poland;355;355;1994;5.426
poland;355;355;1995;3.324
poland;355;355;1996;2.038
poland;355;355;1997;2.905
poland;355;355;1998;5.941
poland;355;355;1999;4.408
poland;355;355;2000;3.181
poland;355;355;2001;1.767
poland;355;355;2002;1.94
poland;355;355;2003;3.306
poland;355;355;2004;3.946
poland;355;355;2005;2.573
poland;355;355;2006;5.045
poland;355;355;2007;4.437
poland;355;355;2008;4.566
poland;355;355;2009;3.874
poland;355;355;2010;4.946
poland;355;355;2011;3.128
poland;355;355;2012;2.115
poland;355;355;2013;3.876
poland;355;355;2014;2.8
poland;355;355;2015;2.747
poland;355;355;2016;5.355
poland;355;355;2017;6.296
poland;356;356;1982;3.964
poland;356;356;1983;2.601
poland;356;356;1984;2.913
poland;356;356;1985;3.717
poland;356;356;1986;2.701
poland;356;356;1987;3.463
poland;356;356;1988;2.491
poland;356;356;1989;4.323
poland;356;356;1990;2.618
poland;356;356;1991;2.441
poland;356;356;1992;4.929
poland;356;356;1993;3.177
poland;356;356;1994;5.179
poland;356;356;1995;3.239
poland;356;356;1996;2.011
poland;356;356;1997;2.601
poland;356;356;1998;5.925
poland;356;356;1999;4.316
poland;356;356;2000;3.077
poland;356;356;2001;1.748
poland;356;356;2002;1.844
poland;356;356;2003;3.538
poland;356;356;2004;4.17
poland;356;356;2005;2.392
poland;356;356;2006;4.867
poland;356;356;2007;4.339
poland;356;356;2008;4.363
poland;356;356;2009;3.853
poland;356;356;2010;4.832
poland;356;356;2011;3.202
poland;356;356;2012;2.082
poland;356;356;2013;3.939
poland;356;356;2014;2.986
poland;356;356;2015;2.79
poland;356;356;2016;5.175
poland;356;356;2017;5.771
poland;357;357;1982;3.956
poland;357;357;1983;2.65
poland;357;357;1984;3.105
poland;357;357;1985;3.478
poland;357;357;1986;2.493
poland;357;357;1987;3.55
poland;357;357;1988;2.323
poland;357;357;1989;4.297
poland;357;357;1990;2.498
poland;357;357;1991;2.277
poland;357;357;1992;4.922
poland;357;357;1993;3.256
poland;357;357;1994;5.054
poland;357;357;1995;3.602
poland;357;357;1996;2.025
poland;357;357;1997;2.56
poland;357;357;1998;5.954
poland;357;357;1999;4.174
poland;357;357;2000;3.012
poland;357;357;2001;1.679
poland;357;357;2002;1.806
poland;357;357;2003;3.627
poland;357;357;2004;4.016
poland;357;357;2005;2.34
poland;357;357;2006;4.95
poland;357;357;2007;4.253
poland;357;357;2008;4.23
poland;357;357;2009;3.776
poland;357;357;2010;4.853
poland;357;357;2011;3.208
poland;357;357;2012;2.072
poland;357;357;2013;3.858
poland;357;357;2014;3.14
poland;357;357;2015;2.786
poland;357;357;2016;5.025
poland;357;357;2017;5.825
poland;358;358;1982;4.019
poland;358;358;1983;2.626
poland;358;358;1984;3.108
poland;358;358;1985;3.383
poland;358;358;1986;2.433
poland;358;358;1987;3.357
poland;358;358;1988;2.596
poland;358;358;1989;4.509
poland;358;358;1990;2.462
poland;358;358;1991;2.414
poland;358;358;1992;4.81
poland;358;358;1993;3.313
poland;358;358;1994;4.903
poland;358;358;1995;4.243
poland;358;358;1996;2.021
poland;358;358;1997;2.614
poland;358;358;1998;5.694
poland;358;358;1999;4.171
poland;358;358;2000;2.934
poland;358;358;2001;1.698
poland;358;358;2002;1.774
poland;358;358;2003;3.565
poland;358;358;2004;3.734
poland;358;358;2005;2.561
poland;358;358;2006;5.161
poland;358;358;2007;4.146
poland;358;358;2008;4.47
poland;358;358;2009;4.07
poland;358;358;2010;5.463
poland;358;358;2011;3.085
poland;358;358;2012;2.02
poland;358;358;2013;3.841
poland;358;358;2014;3.676
poland;358;358;2015;2.672
poland;358;358;2016;4.867
poland;358;358;2017;5.627
poland;359;359;1982;4.005
poland;359;359;1983;2.668
poland;359;359;1984;3.096
poland;359;359;1985;3.395
poland;359;359;1986;2.394
poland;359;359;1987;3.46
poland;359;359;1988;2.599
poland;359;359;1989;4.433
poland;359;359;1990;2.425
poland;359;359;1991;2.281
poland;359;359;1992;4.699
poland;359;359;1993;3.259
poland;359;359;1994;4.767
poland;359;359;1995;3.573
poland;359;359;1996;2.029
poland;359;359;1997;2.553
poland;359;359;1998;5.431
poland;359;359;1999;3.964
poland;359;359;2000;2.819
poland;359;359;2001;1.686
poland;359;359;2002;1.746
poland;359;359;2003;3.437
poland;359;359;2004;2.796
poland;359;359;2005;3.024
poland;359;359;2006;5.349
poland;359;359;2007;4.073
poland;359;359;2008;4.68
poland;359;359;2009;3.434
poland;359;359;2010;6.001
poland;359;359;2011;3.021
poland;359;359;2012;2.087
poland;359;359;2013;3.853
poland;359;359;2014;3.835
poland;359;359;2015;2.547
poland;359;359;2016;4.61
poland;359;359;2017;5.906
poland;360;360;1982;3.956
poland;360;360;1983;3.038
poland;360;360;1984;3.078
poland;360;360;1985;3.379
poland;360;360;1986;2.286
poland;360;360;1987;3.514
poland;360;360;1988;2.786
poland;360;360;1989;4.382
poland;360;360;1990;2.381
poland;360;360;1991;2.105
poland;360;360;1992;4.577
poland;360;360;1993;3.645
poland;360;360;1994;4.647
poland;360;360;1995;3.523
poland;360;360;1996;2.03
poland;360;360;1997;2.16
poland;360;360;1998;5.295
poland;360;360;1999;3.899
poland;360;360;2000;2.735
poland;360;360;2001;1.76
poland;360;360;2002;1.71
poland;360;360;2003;3.306
poland;360;360;2004;2.746
poland;360;360;2005;3.054
poland;360;360;2006;5.453
poland;360;360;2007;3.988
poland;360;360;2008;5.262
poland;360;360;2009;4.579
poland;360;360;2010;5.987
poland;360;360;2011;2.992
poland;360;360;2012;2.336
poland;360;360;2013;3.854
poland;360;360;2014;4.128
poland;360;360;2015;2.661
poland;360;360;2016;4.3
poland;360;360;2017;6.125
poland;361;361;1982;4.163
poland;361;361;1983;3.413
poland;361;361;1984;3.015
poland;361;361;1985;3.453
poland;361;361;1986;2.246
poland;361;361;1987;3.653
poland;361;361;1988;3.106
poland;361;361;1989;4.215
poland;361;361;1990;2.198
poland;361;361;1991;2.222
poland;361;361;1992;4.491
poland;361;361;1993;3.563
poland;361;361;1994;4.514
poland;361;361;1995;3.727
poland;361;361;1996;2.025
poland;361;361;1997;2.155
poland;361;361;1998;5.084
poland;361;361;1999;4.086
poland;361;361;2000;2.724
poland;361;361;2001;1.783
poland;361;361;2002;1.683
poland;361;361;2003;3.158
poland;361;361;2004;2.751
poland;361;361;2005;2.687
poland;361;361;2006;5.527
poland;361;361;2007;3.907
poland;361;361;2008;5.655
poland;361;361;2009;4.248
poland;361;361;2010;5.982
poland;361;361;2011;2.986
poland;361;361;2012;2.271
poland;361;361;2013;3.853
poland;361;361;2014;4.22
poland;361;361;2015;2.688
poland;361;361;2016;4.423
poland;361;361;2017;6.338
poland;362;362;1982;3.937
poland;362;362;1983;3.442
poland;362;362;1984;2.971
poland;362;362;1985;3.409
poland;362;362;1986;2.236
poland;362;362;1987;4.076
poland;362;362;1988;3.389
poland;362;362;1989;3.997
poland;362;362;1990;2.214
poland;362;362;1991;2.622
poland;362;362;1992;4.448
poland;362;362;1993;3.779
poland;362;362;1994;4.351
poland;362;362;1995;3.762
poland;362;362;1996;2.026
poland;362;362;1997;2.145
poland;362;362;1998;5.183
poland;362;362;1999;4.116
poland;362;362;2000;2.668
poland;362;362;2001;1.948
poland;362;362;2002;1.744
poland;362;362;2003;3.123
poland;362;362;2004;2.843
poland;362;362;2005;2.493
poland;362;362;2006;5.404
poland;362;362;2007;3.776
poland;362;362;2008;5.796
poland;362;362;2009;4.281
poland;362;362;2010;6.182
poland;362;362;2011;3.062
poland;362;362;2012;2.912
poland;362;362;2013;3.815
poland;362;362;2014;4.343
poland;362;362;2015;2.739
poland;362;362;2016;4.512
poland;362;362;2017;6.812
poland;363;363;1982;3.727
poland;363;363;1983;3.879
poland;363;363;1984;2.934
poland;363;363;1985;3.195
poland;363;363;1986;2.557
poland;363;363;1987;4.108
poland;363;363;1988;3.777
poland;363;363;1989;3.816
poland;363;363;1990;2.094
poland;363;363;1991;2.557
poland;363;363;1992;4.385
poland;363;363;1993;3.671
poland;363;363;1994;4.178
poland;363;363;1995;3.722
poland;363;363;1996;2.03
poland;363;363;1997;2.313
poland;363;363;1998;4.864
poland;363;363;1999;3.997
poland;363;363;2000;2.651
poland;363;363;2001;2.095
poland;363;363;2002;1.768
poland;363;363;2003;3.023
poland;363;363;2004;2.981
poland;363;363;2005;2.29
poland;363;363;2006;5.364
poland;363;363;2007;3.672
poland;363;363;2008;5.693
poland;363;363;2009;4.73
poland;363;363;2010;6.317
poland;363;363;2011;3.097
poland;363;363;2012;3.174
poland;363;363;2013;3.712
poland;363;363;2014;4.401
poland;363;363;2015;2.844
poland;363;363;2016;4.767
poland;363;363;2017;6.519
poland;364;364;1982;3.827
poland;364;364;1983;3.849
poland;364;364;1984;2.896
poland;364;364;1985;3.599
poland;364;364;1986;2.785
poland;364;364;1987;4.559
poland;364;364;1988;4.062
poland;364;364;1989;3.667
poland;364;364;1990;2.205
poland;364;364;1991;2.434
poland;364;364;1992;4.348
poland;364;364;1993;3.482
poland;364;364;1994;4.288
poland;364;364;1995;3.66
poland;364;364;1996;2.034
poland;364;364;1997;2.46
poland;364;364;1998;4.74
poland;364;364;1999;3.935
poland;364;364;2000;2.696
poland;364;364;2001;1.978
poland;364;364;2002;2.126
poland;364;364;2003;2.861
poland;364;364;2004;3.174
poland;364;364;2005;2.342
poland;364;364;2006;5.276
poland;364;364;2007;3.621
poland;364;364;2008;5.557
poland;364;364;2009;5.011
poland;364;364;2010;6.273
poland;364;364;2011;3.042
poland;364;364;2012;3.158
poland;364;364;2013;3.627
poland;364;364;2014;4.226
poland;364;364;2015;2.812
poland;364;364;2016;4.89
poland;364;364;2017;6.804
poland;365;365;1982;3.954
poland;365;365;1983;3.802
poland;365;365;1984;2.847
poland;365;365;1985;3.607
poland;365;365;1986;2.805
poland;365;365;1987;4.999
poland;365;365;1988;4.327
poland;365;365;1989;3.461
poland;365;365;1990;2.84
poland;365;365;1991;2.345
poland;365;365;1992;4.404
poland;365;365;1993;3.474
poland;365;365;1994;4.842
poland;365;365;1995;3.564
poland;365;365;1996;2.028
poland;365;365;1997;2.7
poland;365;365;1998;4.793
poland;365;365;1999;3.954
poland;365;365;2000;2.623
poland;365;365;2001;1.775
poland;365;365;2002;2.126
poland;365;365;2003;2.849
poland;365;365;2004;3.402
poland;365;365;2005;2.265
poland;365;365;2006;4.995
poland;365;365;2007;3.561
poland;365;365;2008;5.405
poland;365;365;2009;5.2
poland;365;365;2010;6.101
poland;365;365;2011;3.032
poland;365;365;2012;3.468
poland;365;365;2013;3.63
poland;365;365;2014;3.912
poland;365;365;2015;2.589
poland;365;365;2016;5.083
poland;365;365;2017;6.998
scandinavia;1;1;1982;na
scandinavia;1;1;1983;na
scandinavia;1;1;1984;na
scandinavia;1;1;1985;na
scandinavia;1;1;1986;na
scandinavia;1;1;1987;na
scandinavia;1;1;1988;na
scandinavia;1;1;1989;na
scandinavia;1;1;1990;na
scandinavia;1;1;1991;na
scandinavia;1;1;1992;na
scandinavia;1;1;1993;na
scandinavia;1;1;1994;na
scandinavia;1;1;1995;na
scandinavia;1;1;1996;na
scandinavia;1;1;1997;na
scandinavia;1;1;1998;na
scandinavia;1;1;1999;na
scandinavia;1;1;2000;na
scandinavia;1;1;2001;na
scandinavia;1;1;2002;na
scandinavia;1;1;2003;na
scandinavia;1;1;2004;na
scandinavia;1;1;2005;na
scandinavia;1;1;2006;na
scandinavia;1;1;2007;na
scandinavia;1;1;2008;na
scandinavia;1;1;2009;na
scandinavia;1;1;2010;na
scandinavia;1;1;2011;na
scandinavia;1;1;2012;na
scandinavia;1;1;2013;na
scandinavia;1;1;2014;na
scandinavia;1;1;2015;na
scandinavia;1;1;2016;na
scandinavia;1;1;2017;na
scandinavia;2;2;1982;na
scandinavia;2;2;1983;na
scandinavia;2;2;1984;na
scandinavia;2;2;1985;na
scandinavia;2;2;1986;na
scandinavia;2;2;1987;na
scandinavia;2;2;1988;na
scandinavia;2;2;1989;na
scandinavia;2;2;1990;na
scandinavia;2;2;1991;na
scandinavia;2;2;1992;na
scandinavia;2;2;1993;na
scandinavia;2;2;1994;na
scandinavia;2;2;1995;na
scandinavia;2;2;1996;na
scandinavia;2;2;1997;na
scandinavia;2;2;1998;na
scandinavia;2;2;1999;na
scandinavia;2;2;2000;na
scandinavia;2;2;2001;na
scandinavia;2;2;2002;na
scandinavia;2;2;2003;na
scandinavia;2;2;2004;na
scandinavia;2;2;2005;na
scandinavia;2;2;2006;na
scandinavia;2;2;2007;na
scandinavia;2;2;2008;na
scandinavia;2;2;2009;na
scandinavia;2;2;2010;na
scandinavia;2;2;2011;na
scandinavia;2;2;2012;na
scandinavia;2;2;2013;na
scandinavia;2;2;2014;na
scandinavia;2;2;2015;na
scandinavia;2;2;2016;na
scandinavia;2;2;2017;na
scandinavia;3;3;1982;na
scandinavia;3;3;1983;na
scandinavia;3;3;1984;na
scandinavia;3;3;1985;na
scandinavia;3;3;1986;na
scandinavia;3;3;1987;na
scandinavia;3;3;1988;na
scandinavia;3;3;1989;na
scandinavia;3;3;1990;na
scandinavia;3;3;1991;na
scandinavia;3;3;1992;na
scandinavia;3;3;1993;na
scandinavia;3;3;1994;na
scandinavia;3;3;1995;na
scandinavia;3;3;1996;na
scandinavia;3;3;1997;na
scandinavia;3;3;1998;na
scandinavia;3;3;1999;na
scandinavia;3;3;2000;na
scandinavia;3;3;2001;na
scandinavia;3;3;2002;na
scandinavia;3;3;2003;na
scandinavia;3;3;2004;na
scandinavia;3;3;2005;na
scandinavia;3;3;2006;na
scandinavia;3;3;2007;na
scandinavia;3;3;2008;na
scandinavia;3;3;2009;na
scandinavia;3;3;2010;na
scandinavia;3;3;2011;na
scandinavia;3;3;2012;na
scandinavia;3;3;2013;na
scandinavia;3;3;2014;na
scandinavia;3;3;2015;na
scandinavia;3;3;2016;na
scandinavia;3;3;2017;na
scandinavia;4;4;1982;na
scandinavia;4;4;1983;na
scandinavia;4;4;1984;na
scandinavia;4;4;1985;na
scandinavia;4;4;1986;na
scandinavia;4;4;1987;na
scandinavia;4;4;1988;na
scandinavia;4;4;1989;na
scandinavia;4;4;1990;na
scandinavia;4;4;1991;na
scandinavia;4;4;1992;na
scandinavia;4;4;1993;na
scandinavia;4;4;1994;na
scandinavia;4;4;1995;na
scandinavia;4;4;1996;na
scandinavia;4;4;1997;na
scandinavia;4;4;1998;na
scandinavia;4;4;1999;na
scandinavia;4;4;2000;na
scandinavia;4;4;2001;na
scandinavia;4;4;2002;na
scandinavia;4;4;2003;na
scandinavia;4;4;2004;na
scandinavia;4;4;2005;na
scandinavia;4;4;2006;na
scandinavia;4;4;2007;na
scandinavia;4;4;2008;na
scandinavia;4;4;2009;na
scandinavia;4;4;2010;na
scandinavia;4;4;2011;na
scandinavia;4;4;2012;na
scandinavia;4;4;2013;na
scandinavia;4;4;2014;na
scandinavia;4;4;2015;na
scandinavia;4;4;2016;na
scandinavia;4;4;2017;na
scandinavia;5;5;1982;na
scandinavia;5;5;1983;na
scandinavia;5;5;1984;na
scandinavia;5;5;1985;na
scandinavia;5;5;1986;na
scandinavia;5;5;1987;na
scandinavia;5;5;1988;na
scandinavia;5;5;1989;na
scandinavia;5;5;1990;na
scandinavia;5;5;1991;na
scandinavia;5;5;1992;na
scandinavia;5;5;1993;na
